PlayerName,Team,Games,Min,Season,WS,Salary,SalaryCap,TeamsTotalMinutes,SVR
Tony Smith,CHA,69,1291,1997,0.6,"$247,500",24363000,19805,19.5536495731
Vlade Divac,CHA,81,2840,1997,7.3,"$4,718,000",24363000,19805,503.7745188437
Bill Wennington,CHI,61,783,1997,2,"$1,000,000",24363000,19730,39.6188966865
Bison Dele,CHI,9,138,1997,0.2,#N/A,24363000,19730,#VALUE!
Dennis Rodman*,CHI,55,1947,1997,6,"$9,000,000",24363000,19730,255.6464207196
Dickey Simpkins,CHI,48,395,1997,0.1,"$1,040,000",24363000,19730,0.9991895994
Jason Caffey,CHI,75,1405,1997,3.9,"$700,000",24363000,19730,138.7475035674
Jud Buechler,CHI,76,703,1997,1.2,"$500,000",24363000,19730,21.3696067858
Luc Longley,CHI,59,1472,1997,3.1,"$2,790,000",24363000,19730,114.1245966413
Matt Steigenga,CHI,2,12,1997,0,#N/A,24363000,19730,#VALUE!
Michael Jordan*,CHI,82,3106,1997,18.3,"$30,140,000",24363000,19730,-764.1114456895
Randy Brown,CHI,72,1057,1997,2.4,"$1,300,000",24363000,19730,64.1048429627
Robert Parish*,CHI,43,406,1997,0.9,"$1,000,000",24363000,19730,9.2444092268
Ron Harper,CHI,76,1740,1997,5.7,"$3,840,000",24363000,19730,245.0990597235
Scottie Pippen*,CHI,82,3095,1997,13.1,"$2,250,000",24363000,19730,1018.720011825
Steve Kerr,CHI,82,1861,1997,7.5,"$750,000",24363000,19730,353.3774145539
Toni Kukoc,CHI,57,1610,1997,6.9,"$3,960,000",24363000,19730,274.0877573288
Antonio Lang,CLE,64,843,1997,0.8,#N/A,24363000,19855,#VALUE!
Bob Sura,CLE,82,2269,1997,5.2,"$864,000",24363000,19855,296.750466601
Bobby Phills,CLE,69,2375,1997,5,"$1,808,000",24363000,19855,297.3961552858
Carl Thomas,CLE,19,77,1997,0,"$247,500",24363000,19855,0
Chris Mills,CLE,80,3167,1997,8.9,"$1,235,000",24363000,19855,707.9796358416
Danny Ferry,CLE,82,2633,1997,5.6,"$4,643,000",24363000,19855,357.826270424
Donny Marshall,CLE,56,548,1997,0.6,"$450,000",24363000,19855,8.2772053689
Mark West,CLE,70,959,1997,1.6,"$2,000,000",24363000,19855,38.3797433106
Reggie Geary,CLE,39,246,1997,0.3,"$220,000",24363000,19855,1.8583223915
Shawnelle Scott,CLE,16,50,1997,0.2,"$300,000",24363000,19855,0.2517875526
Terrell Brandon,CLE,78,2868,1997,10.8,"$1,312,000",24363000,19855,777.7530233194
Tyrone Hill,CLE,74,2582,1997,9.9,"$3,480,000",24363000,19855,630.5781686857
Vitaly Potapenko,CLE,80,1238,1997,0.5,"$1,068,000",24363000,19855,15.5580579285
A.C. Green,DAL,56,1944,1997,4,"$4,851,000",24363000,19805,188.5309653691
Chris Gatling,DAL,44,1191,1997,3.7,"$3,047,000",24363000,19805,109.5120376602
Derek Harper,DAL,75,2210,1997,2.7,"$1,300,000",24363000,19805,150.2148567526
Ed O'Bannon,DAL,19,175,1997,-0.3,"$1,303,000",24363000,19805,-1.3216316288
Eric Montross,DAL,47,984,1997,0.1,"$1,280,000",24363000,19805,2.4773639271
Erick Strickland,DAL,28,759,1997,0.3,"$220,000",24363000,19805,5.7480795956
Fred Roberts,DAL,12,40,1997,0,"$247,500",24363000,19805,0
George McCloud,DAL,41,1207,1997,2.7,"$1,100,000",24363000,19805,82.1069561119
Greg Dreiling,DAL,40,389,1997,0.4,"$247,500",24363000,19805,3.9278955249
Jamal Mashburn,DAL,37,975,1997,0.4,"$3,833,000",24363000,19805,9.6022870694
Jamie Watson,DAL,10,211,1997,0.1,"$1,000,000",24363000,19805,0.5317963022
Jason Kidd,DAL,22,791,1997,1.1,"$4,408,000",24363000,19805,21.2475805813
Jason Sasser,DAL,2,7,1997,0,#N/A,24363000,19805,#VALUE!
Jim Jackson,DAL,46,1676,1997,2.8,"$3,900,000",24363000,19805,115.4391806401
Khalid Reeves,DAL,13,384,1997,-0.1,"$1,752,000",24363000,19805,-0.9644387505
Loren Meyer,DAL,19,259,1997,-0.4,"$639,000",24363000,19805,-2.6137018712
Martin Muursepp,DAL,32,321,1997,0.6,"$401,000",24363000,19805,4.861091201
Michael Finley,DAL,56,1994,1997,2.7,"$723,000",24363000,19805,135.8005207909
Oliver Miller,DAL,42,836,1997,0.8,"$247,500",24363000,19805,16.8828825645
Robert Pack,DAL,20,597,1997,0,"$2,700,000",24363000,19805,0
Sam Cassell,DAL,16,398,1997,0.5,"$1,235,000",24363000,19805,5.0110740096
Samaki Walker,DAL,43,602,1997,0.5,"$1,246,000",24363000,19805,7.5792148082
Sasha Danilovic,DAL,13,438,1997,0.8,"$1,892,000",24363000,19805,8.7929002631
Shawn Bradley,DAL,33,1060,1997,1.2,"$5,130,000",24363000,19805,30.6892815071
Stacey King,DAL,6,70,1997,-0.1,#N/A,24363000,19805,#VALUE!
Stevin Smith,DAL,8,60,1997,-0.1,#N/A,24363000,19805,#VALUE!
Tony Dumas,DAL,18,227,1997,-0.2,"$1,120,000",24363000,19805,-1.1437529217
Aaron Williams,DEN,1,10,1997,-0.1,"$169,000",24363000,19930,-0.0250866001
Anthony Goldwire,DEN,27,612,1997,0.8,"$250,000",24363000,19930,12.2816970972
Antonio McDyess,DEN,74,2565,1997,1.8,"$2,545,000",24363000,19930,114.5664368389
Brooks Thompson,DEN,65,1047,1997,1.2,"$1,118,000",24363000,19930,31.4539448744
Bryant Stith,DEN,52,1788,1997,3,"$3,400,000",24363000,19930,131.9501146219
Dale Ellis,DEN,82,2940,1997,3.1,"$1,600,000",24363000,19930,227.6641096492
Darvin Ham,DEN,35,313,1997,0.1,"$220,000",24363000,19930,0.7851843382
Elmer Bennett,DEN,5,59,1997,-0.3,#N/A,24363000,19930,#VALUE!
Eric Murdock,DEN,12,114,1997,0.3,#N/A,24363000,19930,#VALUE!
Ervin Johnson,DEN,82,2599,1997,5.2,"$1,636,000",24363000,19930,337.5278043717
George Zidek,DEN,16,88,1997,0.4,"$694,000",24363000,19930,0.882374241
Jeff McInnis,DEN,13,117,1997,0.1,#N/A,24363000,19930,#VALUE!
Jerome Allen,DEN,25,251,1997,-0.1,"$247,500",24363000,19930,-0.6296389771
Jimmy King,DEN,2,22,1997,0,#N/A,24363000,19930,#VALUE!
Kenny Smith,DEN,33,654,1997,0.5,"$190,100",24363000,19930,8.2032135212
LaPhonso Ellis,DEN,55,2002,1997,3.6,"$3,294,000",24363000,19930,177.5075140944
LaSalle Thompson,DEN,17,105,1997,-0.2,"$247,500",24363000,19930,-0.5267895824
Mark Jackson,DEN,52,2001,1997,4,"$2,900,000",24363000,19930,197.9576658414
Melvin Booker,DEN,5,21,1997,-0.2,#N/A,24363000,19930,#VALUE!
Ricky Pierce,DEN,33,600,1997,0.9,"$1,200,000",24363000,19930,13.5145491555
Sarunas Marciulionis,DEN,17,255,1997,-0.5,"$2,500,000",24363000,19930,-3.1650139377
Tom Hammonds,DEN,81,1758,1997,1.7,"$1,070,000",24363000,19930,74.8327982543
Vincent Askew,DEN,1,9,1997,-0.1,"$2,000,000",24363000,19930,-0.0224268655
Aaron McKie,DET,42,850,1997,2.4,"$1,040,000",24363000,19830,51.343485478
Don Reid,DET,47,462,1997,1,"$400,000",24363000,19830,11.6458765108
Grant Hill,DET,80,3147,1997,14.6,"$5,025,000",24363000,19830,1109.2180943365
Grant Long,DET,65,1166,1997,2.6,"$2,260,000",24363000,19830,75.7819670526
Jerome Williams,DET,33,177,1997,0.2,"$568,000",24363000,19830,0.8921018286
Joe Dumars*,DET,79,2923,1997,8.8,"$3,075,000",24363000,19830,638.2407958789
Kenny Smith,DET,9,64,1997,0.2,"$190,100",24363000,19830,0.3227236683
Lindsey Hunter,DET,82,3023,1997,6.4,"$1,715,000",24363000,19830,485.4092166856
Litterial Green,DET,45,311,1997,0.8,"$247,500",24363000,19830,6.272675827
Michael Curry,DET,81,1217,1997,3.2,"$400,000",24363000,19830,98.1681850296
Otis Thorpe,DET,79,2661,1997,7.9,"$7,000,000",24363000,19830,486.2953186782
Randolph Childress,DET,4,30,1997,-0.1,"$784,000",24363000,19830,-0.0755646332
Rick Mahorn,DET,22,218,1997,0.3,"$400,000",24363000,19830,1.6485721295
Stacey Augmon,DET,20,292,1997,0,"$2,480,000",24363000,19830,0
Terry Mills,DET,79,1997,1997,6.2,"$2,457,000",24363000,19830,309.0134415747
Theo Ratliff,DET,76,1292,1997,3.9,"$821,000",24363000,19830,126.9056466623
Andrew DeClercq,GSW,71,1065,1997,1.6,"$276,000",24363000,19905,42.7978224406
B.J. Armstrong,GSW,49,1020,1997,1.3,"$2,400,000",24363000,19905,32.9849835423
Bimbo Coles,GSW,51,1183,1997,0.5,"$1,400,000",24363000,19905,14.80901252
Chris Mullin*,GSW,79,2733,1997,7.1,"$2,844,000",24363000,19905,480.7806879747
Clifford Rozier,GSW,1,5,1997,0,"$1,040,000",24363000,19905,0
Donald Royal,GSW,36,509,1997,0.6,"$1,700,000",24363000,19905,7.6340873965
Donyell Marshall,GSW,61,1022,1997,1.3,"$3,360,000",24363000,19905,32.7387502914
Felton Spencer,GSW,72,1539,1997,1.2,"$2,694,000",24363000,19905,45.823121376
Joe Smith,GSW,80,3086,1997,4.4,"$2,794,000",24363000,19905,336.5942501866
Latrell Sprewell,GSW,80,3353,1997,8.1,"$7,000,000",24363000,19905,625.9032802247
Lou Roe,GSW,17,107,1997,-0.4,#N/A,24363000,19905,#VALUE!
Mark Price,GSW,70,1876,1997,4,"$3,409,000",24363000,19905,184.8047857077
Melvin Booker,GSW,16,409,1997,0.3,#N/A,24363000,19905,#VALUE!
Ray Owes,GSW,57,592,1997,0.4,#N/A,24363000,19905,#VALUE!
Scott Burrell,GSW,29,457,1997,0.2,"$1,235,000",24363000,19905,2.2900058993
Todd Fuller,GSW,75,949,1997,0.7,"$1,125,000",24363000,19905,16.6511813298
Brent Price,HOU,25,390,1997,0.7,"$1,600,000",24363000,19855,6.8451914826
Charles Barkley*,HOU,53,2009,1997,9.4,"$4,695,000",24363000,19855,457.9017379842
Charles Jones,HOU,12,93,1997,0.2,"$247,500",24363000,19855,0.4683475306
Clyde Drexler*,HOU,62,2271,1997,8.1,"$5,500,000",24363000,19855,439.6275846476
Eddie Johnson,HOU,24,607,1997,1.5,"$1,200,000",24363000,19855,22.8731069075
Elmer Bennett,HOU,4,16,1997,0.1,#N/A,24363000,19855,#VALUE!
Emanual Davis,HOU,13,230,1997,0.3,"$220,000",24363000,19855,1.7374558945
Hakeem Olajuwon*,HOU,78,2852,1997,9.1,"$9,655,000",24363000,19855,550.9242562364
Joe Stephens,HOU,2,9,1997,-0.1,#N/A,24363000,19855,#VALUE!
Kevin Willis,HOU,75,1964,1997,3.8,"$1,500,000",24363000,19855,187.2301472004
Mario Elie,HOU,78,2687,1997,8.9,"$1,400,000",24363000,19855,600.2349988545
Matt Bullard,HOU,71,1025,1997,1.7,"$247,500",24363000,19855,43.8761060237
Matt Maloney,HOU,82,2386,1997,5.3,"$247,500",24363000,19855,318.4209248516
Othella Harrington,HOU,57,860,1997,1.4,"$247,500",24363000,19855,30.316689614
Randy Livingston,HOU,64,981,1997,0.3,"$220,000",24363000,19855,7.4106270978
Sam Mack,HOU,52,904,1997,1.3,"$247,500",24363000,19855,29.5915063409
Sedale Threatt,HOU,21,334,1997,0.4,#N/A,24363000,19855,#VALUE!
Tracy Moore,HOU,27,237,1997,0.3,"$247,500",24363000,19855,1.7902962056
Antonio Davis,IND,82,2335,1997,5.2,"$5,200,000",24363000,19930,290.7390765779
Brent Scott,IND,16,55,1997,0,"$247,500",24363000,19930,0
Dale Davis,IND,80,2589,1997,6.7,"$6,508,000",24363000,19930,404.127664133
Darvin Ham,IND,1,5,1997,0,"$220,000",24363000,19930,0
Derrick McKey,IND,50,1449,1997,1.8,"$3,000,000",24363000,19930,64.4418525301
Duane Ferrell,IND,62,1115,1997,1.9,"$1,040,000",24363000,19930,53.0516705559
Eddie Johnson,IND,28,306,1997,0.3,"$1,200,000",24363000,19930,2.2974733564
Erick Dampier,IND,72,1052,1997,0.9,"$1,184,000",24363000,19930,23.6970359801
Fred Hoiberg,IND,47,572,1997,2.1,"$297,000",24363000,19930,30.1309956924
Haywoode Workman,IND,4,81,1997,0.1,"$1,080,000",24363000,19930,0.2028119077
Jalen Rose,IND,66,1188,1997,2.1,#N/A,24363000,19930,#VALUE!
Jerome Allen,IND,51,692,1997,0.5,"$247,500",24363000,19930,8.6794855004
LaSalle Thompson,IND,9,35,1997,0,"$247,500",24363000,19930,0
Mark Jackson,IND,30,1053,1997,2.1,"$2,900,000",24363000,19930,54.6906279954
Reggie Miller*,IND,81,2966,1997,12.3,"$11,250,000",24363000,19930,720.0921130679
Reggie Williams,IND,2,33,1997,-0.1,"$2,048,000",24363000,19930,-0.0822047384
Rik Smits,IND,52,1518,1997,3.3,"$4,000,000",24363000,19930,122.2871469997
Travis Best,IND,76,2064,1997,4.1,"$666,000",24363000,19930,212.1444095776
Vincent Askew,IND,41,822,1997,1.6,"$2,000,000",24363000,19930,32.7731260884
Bo Outlaw,LAC,82,2195,1997,6.1,"$600,000",24363000,19930,335.7094600646
Brent Barry,LAC,59,1094,1997,2.1,"$958,000",24363000,19930,57.5476098566
Darrick Martin,LAC,82,1820,1997,4.6,"$375,000",24363000,19930,209.9853614913
Dwayne Schintzius,LAC,15,116,1997,0,"$625,000",24363000,19930,0
Eric Piatkowski,LAC,65,747,1997,2.3,"$1,363,000",24363000,19930,42.9684526414
Kevin Duckworth,LAC,26,384,1997,-0.2,"$247,500",24363000,19930,-1.9265447585
Lamond Murray,LAC,74,1295,1997,2.1,"$2,700,000",24363000,19930,67.3883426754
Lorenzen Wright,LAC,77,1936,1997,3.2,"$1,480,000",24363000,19930,154.8504225159
Loy Vaught,LAC,82,2838,1997,6.3,"$3,100,000",24363000,19930,441.2925868116
Malik Sealy,LAC,80,2456,1997,3.2,"$1,732,000",24363000,19930,196.1735999495
Pooh Richardson,LAC,59,1065,1997,1,"$2,721,000",24363000,19930,26.3852358655
Rich Manning,LAC,10,73,1997,0,"$247,500",24363000,19930,0
Rodney Rogers,LAC,81,2480,1997,2.9,"$2,280,000",24363000,19930,178.8512793927
Stanley Roberts,LAC,18,378,1997,0.5,"$3,250,000",24363000,19930,4.6572174924
Terry Dehere,LAC,73,1053,1997,1.2,"$1,905,000",24363000,19930,31.5071323713
Byron Scott,LAL,79,1440,1997,4.1,"$247,500",24363000,19930,148.1031283071
Cedric Ceballos,LAL,8,279,1997,0.2,"$2,400,000",24363000,19930,1.3863147046
Corie Blount,LAL,58,1009,1997,2.4,"$1,235,000",24363000,19930,60.5965217846
Derek Fisher,LAL,80,921,1997,1.1,"$612,000",24363000,19930,25.4004193754
Eddie Jones,LAL,80,2998,1997,9.6,"$1,800,000",24363000,19930,718.1057783757
Elden Campbell,LAL,77,2516,1997,7,"$7,000,000",24363000,19930,405.3705697055
George McCloud,LAL,23,286,1997,0.4,"$1,100,000",24363000,19930,2.8641943942
Jerome Kersey,LAL,70,1766,1997,3.8,"$247,500",24363000,19930,168.3418823583
Joe Kleine,LAL,8,30,1997,0,"$1,235,000",24363000,19930,0
Kobe Bryant,LAL,71,1103,1997,1.8,"$1,015,000",24363000,19930,49.7228794237
Larry Krystkowiak,LAL,3,11,1997,0.1,#N/A,24363000,19930,#VALUE!
Nick Van Exel,LAL,79,2937,1997,7.2,"$1,900,000",24363000,19930,527.2902111296
Robert Horry,LAL,22,676,1997,2.2,"$1,703,000",24363000,19930,37.1282815225
Rumeal Robinson,LAL,15,126,1997,-0.1,"$247,500",24363000,19930,-0.3160737494
Sean Rooks,LAL,69,735,1997,1.8,"$1,200,000",24363000,19930,33.1106454309
Shaquille O'Neal,LAL,51,1941,1997,8,"$10,714,000",24363000,19930,314.2244495485
Travis Knight,LAL,71,1156,1997,3.3,"$220,000",24363000,19930,95.697163367
Alonzo Mourning,MIA,66,2320,1997,8.4,"$9,380,000",24363000,19805,419.0669097857
Bruce Bowen,MIA,1,1,1997,0,#N/A,24363000,19805,#VALUE!
Dan Majerle,MIA,36,1264,1997,3.5,"$2,350,000",24363000,19805,110.6498025303
Ed Pinckney,MIA,27,273,1997,0.7,"$300,000",24363000,19805,4.8238077199
Gary Grant,MIA,28,365,1997,0.4,"$500,000",24363000,19805,3.6843854128
Isaac Austin,MIA,82,1881,1997,4,"$247,500",24363000,19805,189.932428851
Jamal Mashburn,MIA,32,1189,1997,3.2,"$3,833,000",24363000,19805,93.6789277991
James Scott,MIA,8,32,1997,-0.1,"$220,000",24363000,19805,-0.0807810923
John Crotty,MIA,48,659,1997,2.4,#N/A,24363000,19805,#VALUE!
Keith Askins,MIA,78,1773,1997,4.3,"$650,000",24363000,19805,192.3371173447
Kurt Thomas,MIA,18,374,1997,0.5,"$1,238,000",24363000,19805,4.7088396831
Mark Strickland,MIA,31,153,1997,0,"$247,500",24363000,19805,0
Martin Muursepp,MIA,10,27,1997,0,"$401,000",24363000,19805,0
Matt Fish,MIA,1,1,1997,0,"$247,500",24363000,19805,0
P.J. Brown,MIA,80,2592,1997,7.5,"$2,000,000",24363000,19805,487.4777312212
Sasha Danilovic,MIA,43,1351,1997,2,"$1,892,000",24363000,19805,67.8037000882
Tim Hardaway,MIA,81,3136,1997,12.9,"$2,500,000",24363000,19805,1010.5636168399
Voshon Lenard,MIA,73,2111,1997,6.8,"$247,500",24363000,19805,362.3660326516
Willie Anderson,MIA,28,303,1997,0.9,#N/A,24363000,19805,#VALUE!
Acie Earl,MIL,9,43,1997,0.1,"$1,235,000",24363000,19730,0.1086910934
