Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
,,,,2 - 3:47,,Dietrich Taylor,Left the Game,Jarvis Williams Entered the Game
,,,,2 - 3:47,,Vercell Webster,Entered the Game,
,,,55-60,2 - 3:30,-5,Jarvis Williams,Three Point Made,
,,,,2 - 3:30,,Cedric Harper,Assist,
Jermohn Queen,Turnover,,,2 - 3:05,,,,
,,,,2 - 3:05,,Vercell Webster,Steal,
,,,,2 - 3:05,,Vercell Webster,Turnover,
Jermohn Queen,Steal,,,2 - 3:05,,,,
Kyle Meyer,Field Goal Attempt,,,2 - 3:05,,,,Holmes CC Defensive Rebound
Payton Hulsey,Defensive Foul,,,2 - 3:05,,,,
Payton Hulsey,Left the Game,Daishon Smith Entered the Game,,2 - 3:05,,,,
,,Demetrius McReynolds Defensive Rebound,,2 - 3:05,,Cedric Harper,Free Throw Attempt,
,,,,2 - 2:47,,Vercell Webster,Defensive Foul,
Daishon Smith,Free Throw Attempt,Eastern Florida Offensive Rebound,,2 - 2:47,,,,
Daishon Smith,Free Throw Attempt,,,2 - 2:47,,,,Jarvis Williams Defensive Rebound
,,,,2 - 2:30,,Jarvis Williams,Turnover,
Jermohn Queen,Offensive Foul,,,2 - 2:16,,,,
Jermohn Queen,Turnover,,,2 - 2:16,,,,
,,,,2 - 2:16,,Jarvis Williams,Charge,
Kyle Meyer,Defensive Foul,,,2 - 2:02,,,,
Kyle Meyer,Left the Game,Marcus Barham Entered the Game,,2 - 2:02,,,,
,,,55-61,2 - 2:02,-6,Cedric Harper,Free Throw Made,
,,,55-62,2 - 2:02,-7,Cedric Harper,Free Throw Made,
Jermohn Queen,Field Goal Attempt,Daishon Smith Offensive Rebound,,2 - 1:53,,,,
Marcus Barham,Three Point Attempt,,,2 - 1:47,,,,Daryl Macon Defensive Rebound
Jermohn Queen,Defensive Foul,,,2 - 1:46,,,,
Jermohn Queen,Left the Game,Landus Anderson Entered the Game,,2 - 1:46,,,,
,,,55-63,2 - 1:46,-8,Daryl Macon,Free Throw Made,
,,,55-64,2 - 1:46,-9,Daryl Macon,Free Throw Made,
Daishon Smith,Field Goal Attempt,,,2 - 1:40,,,,Vercell Webster Defensive Rebound
,,,,2 - 1:32,,Jarvis Williams,Steal,
Daishon Smith,Turnover,,,2 - 1:31,,,,
,,,,2 - 1:31,,Cedric Harper,Defensive Foul,
,,,,2 - 1:31,,Cedric Harper,Left the Game,Torlorf Thomas Entered the Game
,,,,2 - 1:31,,Jarvis Williams,Left the Game,
,,,,2 - 1:31,,Marcus Washington,Left the Game,
,,,,2 - 1:31,,Daryl Macon,Left the Game,
,,,,2 - 1:31,,Torlorf Thomas,Left the Game,
,,,,2 - 1:31,,Vercell Webster,Left the Game,Marcus Washington Entered the Game
,,,,2 - 1:31,,Daryl Macon,Entered the Game,
,,,,2 - 1:31,,Edward Davis,Entered the Game,
,,,,2 - 1:31,,Vercell Webster,Entered the Game,
,,,,2 - 1:31,,Dietrich Taylor,Entered the Game,
,,,,2 - 1:31,,Vercell Webster,Left the Game,Torlorf Thomas Entered the Game
Daishon Smith,Free Throw Attempt,Eastern Florida Offensive Rebound,,2 - 1:31,,,,
Daishon Smith,Free Throw Made,,56-64,2 - 1:31,-8,,,
,,,56-66,2 - 1:22,-10,Dietrich Taylor,Field Goal Made,
,,,,2 - 1:22,,Torlorf Thomas,Assist,
Daishon Smith,Field Goal Made,,58-66,2 - 1:13,-8,,,
,,,,2 - 1:13,,Dietrich Taylor,Defensive Foul,
Daishon Smith,Free Throw Attempt,,,2 - 1:13,,,,Marcus Washington Defensive Rebound
,,,,2 - 1:06,,Edward Davis,Turnover,
,,,,2 - 1:03,,Edward Davis,Defensive Foul,
,,,,2 - 1:03,,Dietrich Taylor,Left the Game,Jarvis Williams Entered the Game
Daishon Smith,Free Throw Made,,59-66,2 - 1:03,-7,,,
Daishon Smith,Free Throw Made,,60-66,2 - 1:03,-6,,,
Landus Anderson,Defensive Foul,,,2 - 1:02,,,,
,,,,2 - 1:02,,Jarvis Williams,Left the Game,Dietrich Taylor Entered the Game
,,,,2 - 1:02,,Marcus Washington,Free Throw Attempt,Holmes CC Offensive Rebound
,,,60-67,2 - 1:02,-7,Marcus Washington,Free Throw Made,
Marcus Barham,Field Goal Attempt,,,2 - 0:54,,,,
,,,,2 - 0:54,,Dietrich Taylor,Blocked shot,
Demetrius McReynolds,Three Point Attempt,Demetrius McReynolds Offensive Rebound,,2 - 0:49,,,,
,,,,2 - 0:46,,Marcus Washington,Defensive Foul,
,,,,2 - 0:46,,Dietrich Taylor,Left the Game,Jarvis Williams Entered the Game
Demetrius McReynolds,Free Throw Made,,61-67,2 - 0:46,-6,,,
Demetrius McReynolds,Free Throw Made,,62-67,2 - 0:46,-5,,,
Daishon Smith,Defensive Foul,,,2 - 0:33,,,,
,,,,2 - 0:33,,Jarvis Williams,Left the Game,Dietrich Taylor Entered the Game
,,,62-68,2 - 0:33,-6,Jarvis Williams,Free Throw Made,
,,,62-69,2 - 0:33,-7,Jarvis Williams,Free Throw Made,
Daishon Smith,Three Point Attempt,,,2 - 0:27,,,,Marcus Washington Defensive Rebound
Demetrius McReynolds,Defensive Foul,,,2 - 0:24,,,,
,,,62-70,2 - 0:24,-8,Marcus Washington,Free Throw Made,
,,Demetrius McReynolds Defensive Rebound,,2 - 0:24,,Marcus Washington,Free Throw Attempt,
Demetrius McReynolds,Three Point Attempt,Landus Anderson Offensive Rebound,,2 - 0:15,,,,
Marcus Barham,Three Point Made,,65-70,2 - 0:07,-5,,,
Landus Anderson,Assist,,,2 - 0:07,,,,
,,,,2 - 0:07,,Dietrich Taylor,Left the Game,Jarvis Williams Entered the Game
Demetrius McReynolds,Defensive Foul,,,2 - 0:07,,,,
,,,,2 - 0:07,,Jarvis Williams,Left the Game,
,,,,2 - 0:07,,Edward Davis,Left the Game,Dontarrius Simmons Entered the Game
,,,,2 - 0:07,,Dietrich Taylor,Entered the Game,
,,,65-71,2 - 0:07,-6,Daryl Macon,Free Throw Made,
,,,65-72,2 - 0:07,-7,Daryl Macon,Free Throw Made,
,,,,2 - 0:05,,Dontarrius Simmons,Left the Game,
,,,,2 - 0:05,,Dietrich Taylor,Left the Game,Jarvis Williams Entered the Game
,,,,2 - 0:05,,Edward Davis,Entered the Game,
Landus Anderson,Three Point Made,,68-72,2 - 0:02,-4,,,
Marcus Barham,Assist,,,2 - 0:01,,,,
